唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Restaurant_376480000A_000079,Restaurant,Zh_tw,琳家元香蕉酥,選用集集當地最為著名的集集山蕉作為原料的基底，分別利用香蕉皮、香蕉果肉搭配著獨門秘方製作而成的憂鬱黃金船和香蕉酥，都是來集集鎮必吃不可的美味小吃。,(049)2763890,,南投縣,集集鎮,民生路89號,376480000A,南投縣政府觀光處,6/30/2023 5:30:00 PM
Restaurant_376480000A_000080,Restaurant,Zh_tw,金竹味餐廳,結合竹山在地特產的竹筍與甕窯雞，料理出金竹味餐廳餐廳的招牌菜「發財爆料雞」，鮮嫩的雞肉搭配爽脆的竹筍，讓許多民眾慕名而來，餐廳內也提供多樣餐點加上寬廣的環境，不論是全家出遊或是婚宴喜慶，金竹味餐廳都會是個好選擇。,(049)2622289,,南投縣,竹山鎮,集山路二段400號,376480000A,南投縣政府觀光處,6/30/2023 5:30:00 PM
Restaurant_376480000A_000081,Restaurant,Zh_tw,水里二坪枝仔冰,水里二坪枝仔冰是台電發電廠福利社經營的冰店，擁有多種口味的枝仔冰與冰淇淋，價格實惠，吸引許多到水里觀光的遊客造訪，更因位於半山腰上，擁有開闊的景色，一邊吃冰的同時更可以一邊眺望濁水溪畔的風景。,(049)2774267,,南投縣,水里鄉,二坪路20號,376480000A,南投縣政府觀光處,6/30/2023 5:30:00 PM
Restaurant_376480000A_000082,Restaurant,Zh_tw,大輅小館,位於民間車站附近的大輅小館，花枝炒麵及竹筍湯是店內招牌，用料大方並使用的沙茶調味，深受竹山在地人的喜愛。,(049)2662050,,南投縣,竹山鎮,大智路38號,376480000A,南投縣政府觀光處,6/30/2023 5:30:00 PM
Restaurant_376480000A_000083,Restaurant,Zh_tw,好口味番薯包特產行,好口味番薯包特產行使用竹山當地盛產的紅番薯所製作番薯包及蜜番薯，番薯包的外皮Q彈，內陷保有筍子的脆度，一口咬下口感相當豐富，而店家所販賣的蜜地瓜皆是經過特別挑選，裹上麥芽糖衣香甜可口。,(049)2648480,,南投縣,竹山鎮,大明路580號,376480000A,南投縣政府觀光處,6/30/2023 5:30:00 PM
Restaurant_376480000A_000084,Restaurant,Zh_tw,鄭記韭菜盒,鄭記韭菜盒是南投竹山的熱門美食，藍色的小發財車裡販賣韭菜盒、蔥油餅、牛肉餡餅、豬肉餡餅、蛋餅及小米粥等各式北方麵食，其中最為盛名的是由新鮮韭菜配上冬粉及蛋絲做成的招牌韭菜盒香氣四溢吃起來鹹香刷嘴，吸引許多老饕造訪。,0937290366,,南投縣,竹山鎮,下橫街38號,376480000A,南投縣政府觀光處,6/30/2023 5:30:00 PM
Restaurant_376480000A_000085,Restaurant,Zh_tw,媽祖廟口米糕,位在南投竹山老街媽祖廟前的廟口米糕，米糕裡花生的香氣，搭配著油蔥酥及酸菜，是廟口米糕飄香多年的秘訣，另外店家也販賣乾麵、肉羹湯等小吃，價格相當親民，用銅板價就能在廟口米糕吃到竹山道地的好味道。,(049)2642697,,南投縣,竹山鎮,竹山路52號,376480000A,南投縣政府觀光處,6/30/2023 5:30:00 PM
Restaurant_376480000A_000086,Restaurant,Zh_tw,阿輝伯碳烤番薯,阿輝伯碳烤番薯使用木炭下去炭烤竹山當地盛產的番薯，烤出來的番薯香甜可口、口感紮實，價格親民，是到訪竹山品嘗烤番薯的好選擇。,0919098351,,南投縣,竹山鎮,竹山路133號,376480000A,南投縣政府觀光處,6/30/2023 5:30:00 PM
Restaurant_376480000A_000087,Restaurant,Zh_tw,北港香菇肉羹,位於竹山老街的北港香菇肉羹，使用竹山當地鮮脆的竹筍、有機黑香菇以及使用台灣豬後腿肉做成的肉羹，料理成在竹山當地飄香24年的好味道，用料相當實在，是在地人都推薦道地小吃。,(049)2651149,,南投縣,竹山鎮,下橫街37-1號,376480000A,南投縣政府觀光處,6/30/2023 5:30:00 PM
Restaurant_376480000A_000088,Restaurant,Zh_tw,竹山一口香腸,南投竹山的一口香腸，取用黑豬的後腿肉，依照肥瘦的黃金比例3:7，與獨家的香腸配方製作而成，加上風乾日曬，油炸過香氣四溢，令造訪的饕客一口接著一口。,0928492556,,南投縣,竹山鎮,橫街56號,376480000A,南投縣政府觀光處,6/30/2023 5:30:00 PM
Restaurant_376480000A_000089,Restaurant,Zh_tw,車站前蛋餅,車站前蛋餅是來到竹山必吃的傳統特色早餐，有別於其他蛋餅的口感，車站前蛋餅的口感是帶有勾芡感的滑嫩濕潤，配上小黃瓜及玉米粒，是竹山在地人從小吃到大的好味道。,(049)2652865,,南投縣,竹山鎮,橫街31之5號,376480000A,南投縣政府觀光處,6/30/2023 5:30:00 PM
Restaurant_376480000A_000090,Restaurant,Zh_tw,台灣小吃,在當地相當熱門的「台灣小吃」，雖然店內沒有奢華的裝潢，但人潮仍然絡繹不絕的湧入。主要以販賣經典的台灣小吃菜色為主，像是滷肉飯、意麵、滷味等都是店內相當受歡迎的餐點。,(049)2897270,,南投縣,魚池鄉,魚池街334號,376480000A,南投縣政府觀光處,6/30/2023 5:30:00 PM
Restaurant_376490000A_000033,Restaurant,Zh_tw,施家屯牛肉麵店,"老饕最愛！牛雜必點的牛肉麵店！
以清燉方式逼出溫體牛鮮美的香氣，以牛肉、牛雜湯聞名。而老闆「炒功」也驚人，無論滑嫩牛筋、白肚、牛舌，各式牛雜，都仔細調味炒製，而非現成沙茶，這功夫沒在輸的啦！",(05)6972136,,雲林縣,褒忠鄉,雲林縣褒忠鄉三民路121號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000034,Restaurant,Zh_tw,北港圓仔湯,"現點現煮Ｑ軟圓仔，大碗只要30元！
除了加紅豆、綠豆、花生以外，更有脆圓，堅持現搓、現煮的湯圓，讓每一碗熱甜湯都是軟綿有勁到、不硬芯。圓仔冰更是夏天必點，滿滿五種料，現刨細冰燒冷著吃，退火又解渴。",(05)7731231,,雲林縣,北港鎮,雲林縣北港鎮中山路29號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000035,Restaurant,Zh_tw,老受鴨肉飯,"來一場鴨肉恰恰，飯香油甘肉彈牙！
北港鄉親在老蒸籠探頭前前後後，原來引頸期盼的就是這碗，由嫩筋、帶皮肉、清肉組成、口感像在舌尖跳起活潑恰恰的鴨肉飯！再配上那「吊出金湯」的招牌燉鴨、滷鴨翅、鴨下水一塊品嘗，真正酣眠都會跳恰恰！",(05)7830389,,雲林縣,北港鎮,雲林縣北港鎮中山路104號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000036,Restaurant,Zh_tw,阿不倒排骨飯,在地人的正餐小吃，招牌排骨飯是用滷的排骨肉，肉嫩味香。如果不想吃肉，你也可以考慮點筍絲飯，再搭配小菜、蒸蛋或虱目魚湯，絕對讓你的胃相當滿足。,(05)7820125,,雲林縣,北港鎮,雲林縣北港鎮光明路36號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000037,Restaurant,Zh_tw,福安鴨肉飯,"手切鴨肉飯，遊子回鄉必吃的正雲林味
招牌手切的鴨肉飯將鴨肉切的幼秀，並淋上鴨油滷汁，光路過店攤就聞到滿滿鴨香，此外炖鴨湯更是招牌，由生鴨慢熬至鴨油逼出。肉厚切質地也嫩，一碗更是銅板有找，無法不愛。",(05)5000000,,雲林縣,北港鎮,雲林縣北港鎮中山路37號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000038,Restaurant,Zh_tw,金捷發煎盤粿,這家位於雲林北港老街、馬祖廟前的金捷發煎盤粿，是在地人和遊客眾多來訪的店家之一。  早期老闆蔡先生在此開設的是一家「金捷發五金行」，後來傳統產業逐漸沒落才改行在店門口賣起煎盤粿早餐，由於沒有店名，許多人因此直接稱他為「金捷發煎盤粿」。,(05)7835108,,雲林縣,北港鎮,雲林縣北港鎮中山路80號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000039,Restaurant,Zh_tw,秋月生炒鱔魚,位於馬祖廟前大街，是在地北港人的隱藏版美食，生炒鱔魚與北港著名的麻油炒上羊肉，都是店家必吃菜色。,(05)7830467,,雲林縣,北港鎮,雲林縣北港鎮中山路77號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000157,Restaurant,Zh_tw,上等冰,店家堅持只做安心、健康的好東西，除了親手熬煮紅豆、薏仁、綠豆、湯圓等冰品材料外，也親自挑選楊桃、梅子、鳳梨等水果進行曬乾與醃製，加上自動製冰沙機，讓大家吃冰也能吃得健康衛生，一杯冰涼的梅子冰、鳳梨冰、楊桃冰，讓你品嘗到懷念的古早味!!    店家特：手工豆花、古早味剉冰、養生湯飲,(05)6339930,,雲林縣,虎尾鎮,雲林縣虎尾鎮中正路271號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000158,Restaurant,Zh_tw,魯香香黃金樂排專賣店,魯香香黃金樂排專賣店，師承40年滷肋排的家傳味道，為雲林當地台灣美食必吃店家，就位於虎尾光復路路圓環旁，走入店家，可以看到採用台灣檜木桌椅，別有一番台灣情。    魯香香魯樂排飯以「輕鬆、休閒、價錢無負擔、能盡情享受高品質的佳餚」作為經營理念。魯香香的招牌「黃金魯肋排」彈牙的肉質、不膩的肉香、輕咬即和骨頭剝離的肉塊。    蔬食小菜，皆為家常菜，配合節令，尋找有機或當地農民生產的蔬菜，讓每位消費者都能盡情享受簡單卻豐富、濃厚、鮮美的台灣美食。      魯香香黃金樂排專賣店是雲林最具古早味的傳統台式餐點。為當地和觀光客必造訪的餐廳之一。店裡的招牌必點餐為「黃金魯肋排」，每份餐點都是老闆用心製作，老闆的堅持，為的就是讓每位饕客有著賓至如歸的感受。,(05)6338878,,雲林縣,虎尾鎮,雲林縣虎尾鎮光復路348號（圓環旁）,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000159,Restaurant,Zh_tw,洪董魯味,良心、用心、客人吃得開心，就是洪董魯味所謂三心。洪董魯味在研發魯味口味時，就保持三心的理念前進，用最好的在地食材，使用生鮮當日的肉類及蔬菜類，熱門商品豆皮，是採古法用木材生火製作，所以它與一般豆皮特別不同。本店是滷汁找食物，所以在本店只要有的食物絕對都不會讓顧客失望的。,(05)5329974,,雲林縣,斗六市,雲林縣斗六市愛國街12號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000161,Restaurant,Zh_tw,凹凸咖啡館,"放鬆的午茶──日式老宅與青草大苑
保留昭和初期至今的日式純木頭建築，維持傳統格局與通透感的長及大草坪。無論在院子、簷下、廊內品嚐手沖咖啡、下午茶都像電影畫面唯美，喜歡日式空氣感美感的你不容錯過。",(05)5339610,,雲林縣,斗六市,雲林縣斗六市雲中街9巷12號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000162,Restaurant,Zh_tw,Rich Café 濃咖啡,"日益疏離的現代社會中,  我們相信,  存在心中的溫暖會被喚醒的。  延續台灣在地老品牌飛燕煉乳的實在精神，  提供的，不僅是用心的手作烘焙和飲品。  更深信，透過品嚐到的美好滋味，  也能同時滋潤心靈。  Rich Café   Touch your heart, Rich your mind.    手作司康/咖啡/飲品/生活美學專賣店",(05)5571485,,雲林縣,斗六市,雲林縣斗六市榴南里斗工九路19-1號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000164,Restaurant,Zh_tw,仙地庭園咖啡,仙地庭園咖啡-位於華山咖啡園區的最高點，夜晚可看到整個西部平原的燈海連綿，不論賞景喝咖啡都是最佳選擇，來雲林古坑/欣賞著名的七縣市夜景，環境恬靜是休閒度假的好地方！,(05)5901989,,雲林縣,古坑鄉,雲林縣古坑鄉桂林村桃源1-30號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000167,Restaurant,Zh_tw,蜜茶站,"臺一蜂業養蜂園為雲林縣崙背鄉養蜂產銷班 第一班 自產自銷的養蜂人家，園長因為覺得現代人喝的飲料中含太多的化學香料和果糖，所以乾脆自己開了一家飲料店【蜜茶站】，除了使用新鮮的水果以及當地新鮮的牛奶來做飲料，飲料裡面全都是-使用自家生產的蜂蜜調製，不添加果糖，讓大家喝得安心又健康。我們採複合式經營，除了飲品之外，也有蜂蜜、蜂花粉、蜂王乳、蜂蜜醋...等，純天然蜂蜜品伴手禮喔！歡迎大崙背體驗詔安客家文化的同時，別忘了順道來品嚐純天然蜂密調製的健康飲品及伴手禮....    店家特色：  1.100%純天然蜂蜜複合式茶飲店(招牌茶飲:蜂蜜百香果、純天宮蜂蜜醋、蜂蜜紅蘿蔔汁、蜂蜜檸檬...)   2.本店為崙背地區""國民旅遊卡特約商家""，歡迎來店使用國民旅遊卡消費""國產純天然蜂蜜產品""，年節送禮健康選擇...",(05)6969266,,雲林縣,崙背鄉,雲林縣崙背鄉建國路18號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000168,Restaurant,Zh_tw,豬條a桶仔鵝,位於風頭水尾口湖水井村，老闆原為養豬戶，為了將這低調美食「家傳桶仔鵝」與人分享，並將原廢棄豬寮改建為特色風味餐廳，分享這原汁原味的桶仔鵝。桶仔鵝採用當地產地直送的黃金玉米鵝，再利用炭火慢慢烘烤而成，簡單調味，烤成皮脆肉嫩，且鮮嫩多汁的桶仔鵝。其他還有老饕最愛的「桶仔豬腳」，也是美味傳千里，吸引很多顧客。另外也有熱炒當地採用生態養殖的海鮮：文蛤、白蝦…等。,(05)5000000,,雲林縣,口湖鄉,雲林縣口湖鄉水井村236號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000252,Restaurant,Zh_tw,迎客園,經營理念：   「視客猶親」是我們的理念。   客人如同是我們的家人，因為我們覺得好，所以推薦給您，所以我們一貫的理念是我們不吃的東西，絕不會端上客人的餐桌。由於主廚及我的個人廚藝訓練背景，我們對於料理品質的要求十分嚴格，我們希望提供給您最佳「食」的品質，無論食材、烹調方式、甚至是用餐環境，讓您讓您百吃不厭，有賓至如歸的感覺。高朋滿座是每家餐廳所關切的目標，但您能吃得舒適、吃得安心、吃得有味道，更是我們所關心的，這是家細水長流的店，因為您，所以它會更加美好。,(05)5862886,,雲林縣,西螺鎮,雲林縣西螺鎮公正一路69號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000255,Restaurant,Zh_tw,四湖老查羊肉,"甘醇鮮滑當歸羊肉湯與甜香羊雜！
老查的招牌菜除了燉當歸羊肉外，更是在地有名新鮮羊肉料理店，從羊肉爐到當歸湯、炒羊雜，都培養出許多死忠粉絲，Q彈的肉質與新鮮的甜味，讓怕羊羶的顧客竟都變作饕客！",(05)7872337,,雲林縣,四湖鄉,雲林縣四湖鄉中山東路78號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000256,Restaurant,Zh_tw,斗南林松雪冰菓室,於民國45年營業至今已有70幾年歷史了，座落於雲林縣斗南鎮中正路一間小巷子裡。古早味番茄切盤，酪梨牛奶 木瓜牛奶，手作自製綿綿冰，古早味紅茶冰 必喝,(05)2722626,,雲林縣,斗南鎮,雲林縣斗南鎮中正路157號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000257,Restaurant,Zh_tw,斗南勁味蚵仔麵線,推薦招牌除了蚵仔麵線外，還有「虱目魚漿麵線」美味料理，選用新鮮虱目魚制作而成魚漿，魚漿Q度十足，彈牙爽口，饕客最愛！ 2種新鮮食材加入油葱酥與筍絲的甜美湯頭裡，真是在地絕妙的好料理！老闆有調製獨特辣油，愛吃辣的你，品嚐麵線時前滴上些許，食用起來相當帶勁呢。 2012年更榮獲為「台灣小吃一百名店」店家呢！,(05)5000000,,雲林縣,斗南鎮,雲林縣斗南鎮文元街45號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000259,Restaurant,Zh_tw,羊肉榮小吃,本店成立近10年，老闆與北部知名羊肉店-羊肉榮授權加盟做法一致，挑選15~16公斤重的小山羊，羊肉口感細緻無腥味，熱門商品以炒羊肉、羊肉羹為主，炒羊肉以沙茶、蒜頭、萵苣(大陸妹)快炒，香氣十足，不僅可以吃到肉的細緻口感再搭配爽口的萵苣，令人不禁一口接一口。羊肉羹以白蘿蔔、洋蔥、柴魚片再加上爆香過的羊肉片燉煮而成，喝的出蔬菜的甜味和柴魚的鮮味，再加上細緻軟滑的羊肉，真是令人大呼過癮！來四湖的遊客們不訪來此地品嘗一下美食吧！,(05)7872365,,雲林縣,四湖鄉,雲林縣四湖鄉中山西路10號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000261,Restaurant,Zh_tw,米多力休閒農莊,原為園藝造景工程公司的米多力，將自家綠意盎然庭園造景提供一處可供休憩與用餐好去處，蜿蜒步道，花、草、樹木盆栽，一百多種植物，山水河流造景，提供安全遊樂設施，小朋友在此也能盡情奔跑嬉戲。 米多力融合了異國料理、庭園造景及歐式小木屋三項特色，歐風挑高白色小木屋裡有無阻礙的落地窗，庭園綠色視野，讓你盡收眼底。寬敞綠色視野，伴著輕柔音樂，聚會、聊天、享用下午茶都有說不出輕鬆自在，給你不一樣的異國美食浪漫戀曲！ 來米多力不能錯過大碗又物超所值的異國料理，口感香脆的韓式炭烤雞肉鍋巴拌飯、泰式香茅雞腿海陸雙燒、西西里海鮮…等風味異國料理，保證讓你一飽口服。,(05)6330662,,雲林縣,虎尾鎮,雲林縣虎尾鎮文科路880號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000262,Restaurant,Zh_tw,阿世香菇肉羹,『阿世香菇肉羹』 這個小攤子在華南銀行旁已經賣了50多年，從它的招牌就可猜出一二。別小看它只是個小吃攤，可是遠近馳名，聽說蔣故總統經國先生都曾來品嚐過。它最有名的是「香菇肉羹」、「魯肉飯」跟「香腸」。魯肉飯不死鹹不油膩，肉燥蔥香混著爽口的飯粒，香味在嘴巴中不斷地擴散，再喝一口肉羹，飯加湯融合在口中更是絕妙好味；香腸則是自製自銷，獨一無二的。營業時間從上午8時至晚上6時左右。,(05)6331233,,雲林縣,虎尾鎮,雲林縣虎尾鎮華南路31巷1號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000265,Restaurant,Zh_tw,鄉情日本料理,鄉情日本料理，以提供平價的和風料理擁有不少的主顧，用餐空間樸實而簡潔，大約可容納25-30人。鄉情以現作的餐點，如壽司、生魚片、烏龍麵、炸蝦飯…等，提供各種不同的和風料理選擇。最為客人推薦的是定食套餐，共有五種選擇，每種都有壽司、沙拉與茶碗蒸，另外再加上各自的主食；多達六道菜的定食套餐，真的是物超所值！「鄉情日式小吃」以在地的食材，燴製道道具有水準的美味，在虎尾享有不錯的評價。喜歡日式料理的朋友，來到虎尾別忘了一嚐它的美味喔！,(05)6362235,,雲林縣,虎尾鎮,雲林縣虎尾鎮復興路135號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000266,Restaurant,Zh_tw,藤原壽司,店面乾淨明亮清幽，吸引不少學生、家庭族群聚餐的好地方，主要熱門商品有壽司類、蓋飯、日式烏龍麵等日式料理，平價消費顛覆吃日式料理所費不貸的觀念，店內還免費提供味噌湯、柳橙汁及紅茶無限暢飲，特別強調，味噌湯雖然是免費暢飲，依舊料多味美、實在有料，不訪來品嘗看看哦！,(05)6311452,,雲林縣,虎尾鎮,雲林縣虎尾鎮林森路一段533號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000267,Restaurant,Zh_tw,奇香妙草蔬食館,"奇香妙草，打破傳統的異國美味。
雲林自創品牌，「奇香妙草」創辦人憑藉對香草的熱情，研發各式香草產品，如精油、調理食品、花草茶等。而以香草為主題「奇香妙草蔬食館」，提供全齋蔬食料理，呈現異國創意，打破傳統素食。店內外種植花草，純白裝潢給人清新用餐環境，不只好看，更健康好吃！養生好選擇，就在斗六車站旁。",(05)5350001,,雲林縣,斗六市,斗六市慶生路10號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000269,Restaurant,Zh_tw,老席牛肉麵,"此店家是目前虎尾鎮最老字號的牛肉麵店,目前已有40多年的歷史,由第一代外省籍的席奉宜先生鑽研牛肉麵的煮法傳承到目前第二代的席璧青老闆再加以改良,本店的特色就是好吃、便宜、夠大碗,深受附近大學生的喜愛,不管是牛肉麵或是燴飯、炒飯類都是令人吃的非常有飽足感,分量十足。老闆說：「只要來到本店吃飯或麵,不可能讓你吃不飽回去!」，不僅如此價格又非常的便宜,食材也都非常的新鮮,現炒現賣，來到虎尾的朋友們不妨找時間來挑戰一下夠份量的餐點吧!",(05)6322520,,雲林縣,虎尾鎮,雲林縣虎尾鎮和平路99號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000270,Restaurant,Zh_tw,阿火肉圓,"深色醬派肉圓，與嫩甜Ｑ的肉圓皮
以切成小塊新鮮的肉塊，包在肉圓內油泡，筍丁清甜與肉纖維彈。內餡厲害外，老闆也同時將皮嚴格掌握厚度適口、反覆咀嚼還有香味的秘方，顛覆你永遠都吃不完肉圓皮的印象！",(05)6966291,,雲林縣,崙背鄉,雲林縣崙背鄉南光路30號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000272,Restaurant,Zh_tw,林內排骨大王,「林內排骨大王」位於林內火車站前中山路上，是一家已經營40多年的老店，以賣鹵排骨為主，排骨需炸到五分熟，再下鍋鹵1小時左右，滷汁才能滲入肉塊裏，而且還須以小火高溫的炭火燜燉，口感爽口，因此吸引眾多忠實的顧客一再光顧，這也是這味小吃能傳承給第二代持續經營的主因。 簡樸的店面，陣陣撲鼻而來食物的香氣，各種滷味小菜任君選擇，湯品則是傳統的古早口味，苦瓜湯、金汁湯、梅干菜湯、筍干湯等， 客人可在店內享用也可外帶，所以每到用餐時間，只見工作人員忙進忙出手腳俐落的為顧客服務。,(05)5896858,,雲林縣,林內鄉,雲林縣林內鄉中山路29號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000273,Restaurant,Zh_tw,林內豬腳大王,位於林內火車站前中山路上的「林內豬腳大王」，是一家已歷經二代經營的美味小吃。「林內豬腳大王」由第二代接手經營多年，是陪著林內鄉親走過近50年的悠遠歲月懷舊美食，那種紮實簡便、親切的美味，是令許多人懷念的鐵路便當的滋味。店內的豬腳飯是遵循古法，採用木炭火，經三小時細工慢燉而成，香Ｑ不油膩，風味獨特！店內除了販售豬腳飯之外，排骨飯、爌肉飯也是客人的最愛。潔淨素雅的店面，出菜快速，尤其注重清潔衛生，採用超音波洗碗機，確保餐飲衛生，榮獲衛生局核定為衛生示範餐廳。曾吸引眾多政商名流於此用餐，許多報章雜誌也競相推薦，是林內鄉特色美食之一。,(05)5892635,,雲林縣,林內鄉,雲林縣林內鄉中山路11號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000274,Restaurant,Zh_tw,老吳咖啡莊園,古坑咖啡原產於台灣雲林縣古坑鄉華山地區，因為位處咖啡豆最適宜生產的北緯23.5度，加上溫、溼度適合，使得古坑咖啡成為台灣少數可生產高級咖啡的地方。 　古坑華山老吳咖啡莊園位於華山休閒農業區中心位置，由老吳開發的多項咖啡製品就有：黑糖咖啡餅、古坑橙心餅及方塊酥等，可說是老少咸宜，其中老吳咖啡莊園的黑糖咖啡餅、咖啡蛋捲、古坑香橙酥還是許多公家單位指定餐點。來古坑華山遊玩別忘了到老吳咖啡莊園品嘗具古坑特色的各種咖啡產品喔！,(05)5901341,,雲林縣,古坑鄉,雲林縣古坑鄉華山村華山23號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000275,Restaurant,Zh_tw,江龍食堂,位於東勢鄉東南村東榮路的【江龍食堂】，顧名思意就看得出是一家極富在地特色的餐廳。【江龍食堂】以道地的台灣小吃及平民的價格吸引眾多顧客上門，舉凡牛、羊、豬、鵝或海鮮類的魚、蝦貝類，一到食堂就可以變幻各種美味的料理。而店裡還有現炸的臭豆腐，可以加上其他料理燴製，如豆腐鍋、臭豆腐炒飯，也是點餐率很高的特色美食。老闆研發了各種特色的料理，如；三杯班甲、三杯蛙腿、鐵板鴕鳥肉、鐵板鮮蚵等~搭配炒麵、炒飯及現煮的各種湯品，都能讓人大大的滿足胃口。【江龍食堂】因菜色多樣且都以現場燴製，平價又美味，適合單點或多人同時用餐的最佳選擇，老闆親切又有一手好料理~如果有到東勢鄉別忘了~走一趟【江龍食堂】保證滿足您的胃口。,(05)6995002,,雲林縣,東勢鄉,雲林縣東勢鄉東南村東榮路20號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000276,Restaurant,Zh_tw,一郎土魠魚羹,"位於北港朝天宮媽祖廟附近有一間專門賣晚餐到消夜的道地小吃-一郎土魠魚羹,由民國50年成立目前由二代老闆許一郎經營,本店的浮水土魠魚羹以土魠魚沾番薯粉以水滾熟浮起,再加上高麗菜、蛋花勾芡，味道鮮甜美味,魚肉大塊有咬勁,是北港人最愛的消夜之一,此外還有軟Q的滷豬腳、香氣十足的排骨飯，是老饕們必點的經典佳餚!歡迎來北港旅遊的朋友們,不妨晚上消夜時間來此品嘗看看。",(05)7832923,,雲林縣,北港鎮,雲林縣北港鎮仁和路3號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000277,Restaurant,Zh_tw,佳益桑椹,本鄉蔦松地區黃正源先生，因桑椹是養生的食品值得推廣，毅然決定栽種桑椹，園區採生態環境共go，鋪設環保帆布、不噴灑化學農藥除病蟲害（人工拔草、抓蟲），使用天然有機肥來促進果樹成長，確保環境清潔與果樹的品質，歷經行政院農業委員會農業改良場苗栗分場技術支援與指導，同時不斷的研究改良新品種（台灣原生種、新品種－黑鑽石等）、相關產品的開發（桑椹酵素、桑椹果酸酵素、桑椹膏、冷凍桑椹鮮果、桑葉軟糖、桑椹軟糖等等）。     該桑椹園區位於本鄉北港溪畔，純樸的農村風光、田園景色，適合提供學校戶外教學、機關團體解說活動，並提供樹種與功能介紹、樹苗選購與植栽推廣、桑椹採果，歡迎大家指教並與黃正源先生聯繫預約。,(05)5000000,,雲林縣,水林鄉,雲林縣水林鄉松北村松東路26-12號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
Restaurant_376490000A_000278,Restaurant,Zh_tw,重龍商行~水林養生雞湯,滴雞湯-也就是老一輩人所講的煉雞丹，許多年輕人都不知道了啊! 緣自於多年前黃媽媽照顧家庭，導致於體力透支身體開始體弱身虛，四處尋醫求藥，也不見任何起色，黃爸爸想起常聽到老一輩的長輩說用放山雞「滴雞湯」來調養身體，於是四處拜訪年邁老者，終於求得「老祖母」的秘方，便在屋子旁的水泥地上用磚塊堆疊大灶開始煉製起來。,(05)7842876,,雲林縣,水林鄉,雲林縣水林鄉山腳村36-1號,376490000A,雲林縣政府,7/4/2025 3:16:52 PM
