唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Event_376430000A_005218,Event,Zh_tw,2025大溪韭菜花季–繽紛九月雪&農特產嘉年華,￭相關內容請洽大溪區農會03-3871122(1)韭菜花田巡禮：大溪區中新里為韭菜專業區，可欣賞韭菜開花期呈現雪白色花海的盛況景色。(2)辦理摸彩活動：民眾於開幕活動當天在韭菜專區活動集戳點集滿3個章戳並於規定時間投入摸彩箱(開幕活動當天上午9時)，即可參加摸彩。得獎者須在活動現場使得兌領。(3)韭菜品質評鑑：鼓勵農民種植品質優良之韭菜及推廣大溪區韭菜，辦理韭菜品質評鑑。(4)韭菜盒DIY：於8月30日在中庄調整池景觀土丘活動舉辦韭菜盒DIY，推廣在地食材之應用，共2場次，每場次限20名，採現場報名額滿為止。(5)農特產品展示展售活動：推廣本市各項優質農特產品及美食，8/30-8/31結合產銷班及青年農民辦理農特產品展示展售活動。(6)設立賞花路線：為讓外地遊客能賞遊韭菜花開盛景，8/30-9/30於中庄下崁沿路設置5處花田裝置供遊客賞花拍照。為增添活動文化藝術性。,(03)3322101,,桃園市,大溪區,中庄調整池景觀土丘及韭菜專區,376430000A,桃園市政府觀光旅遊局,9/8/2025 5:04:06 PM
Event_376430000A_005219,Event,Zh_tw,2025桃園鐵玫瑰音樂節,&#127928;活動時間&#127928;▹ 10/4(六) 流行玫瑰 │13:00～21:00▹ 10/5(日) 搖滾玫瑰 │13:00～21:00 (13:00場外活動、15:00舞臺及場內市集)&#127928;主持人&#127928;徐哲緯&#127928;10/4卡司陣容&#127928;2025鐵玫瑰熱音賞SHOW、HowZ、沈默紳士、高爾宣OSN、梁河懸、陳華 ft.annbae、楊肅浩、鼓鼓 呂思緯 ft.白安、鐵玫瑰限定SHOW&#127928;10/5卡司陣容&#127928;2025鐵玫瑰熱音賞SHOW、FUTURE AFTER A SECOND、Morikilr 孔亞明、NeaR Band你阿伯、TRASH、夕陽武士、血肉果汁機、東部壞男孩 BBFTE、鐵玫瑰限定SHOW&#127928;入場方式&#127928;▹免費入場,(03)3322101,,桃園市,大園區,桃園陽光劇場(領航北路四段216號),376430000A,桃園市政府觀光旅遊局,9/11/2025 5:16:04 PM
Event_376430000A_005220,Event,Zh_tw,2025土地公民俗藝術節,■相關內容請洽桃園市文化基金會03-3315212#432、#4312025土地公民俗藝術節9/27-28熱鬧登場「GOOD TU SEE YOU」邀全民共襄盛舉規模再創18年新高近300尊土地公神尊、3000名護駕人員齊聚桃園會師踩街、社區嘉年華、酬神歌仔戲與藝陣大戲一次滿足2025年的土地公民俗藝術節以推廣土地公信仰文化、發展民俗藝術文化教育、社區營造與環境永續為主軸，在9月27、28日於桃園市新永和市場停車場舉辦。主題「GOOD TU SEE YOU」巧妙結合中英文諧音與拼音 TU，傳遞土地公溫暖守護的形象。今年規模再創18年新高，近300尊土地公神尊、3000名護駕人員齊聚，參與宮廟遍及桃園13區、全台各縣市及馬來西亞，儼然已成為一個國際交流的文化平台。 百神集結　陣頭藝閣熱鬧開場9月27日下午2點20分，踩街活動自桃園市府前廣場啟程，途經中山路、中山東路、三民路至新永和市場，隊伍包括近300尊神尊、各式陣頭、閩南文化節藝閣踩街的獲獎團隊沿街表演，熱鬧非凡。抵達踩街終點新永和市場後，舉行「主獻大典」，以傳統三獻禮向土地公們表達敬意，並由主祭官為米龍點睛，開啟吉祥，庇佑安康。 親子同樂　虎爺面具DIY踩街9月27日下午，土地公文化館舉辦「彩繪虎爺面具工作坊」，親子共創彩繪紙雕大師設計的老虎面具，戴上面具跟著土地公去踩街。 我愛土地公｜社區嘉年華 9月27日下午5點40分舉行「我愛土地公──社區嘉年華」，特邀今年閩南文化節《藝閣踩街》獲獎優秀團隊跨刀出演 地方參與∣共創行動桃園市新屋區蚵間社區發展協會藝閣製作傳統組金獎、踩街表演佳作桃園市美術協會藝閣製作創意組金獎、踩街表演銀獎觀音區與神同行∣桃園市草漯國中踩街表演金獎、藝閣製作創意組佳作大檜溪社區發展協會藝閣製作創意組銀獎、踩街表演佳作桃園市牽手泰泰國文化協會藝閣製作創意組佳作、踩街表演佳作寶民社區發展協會藝閣製作創意組佳作、踩街表演佳作羅碧珍舞蹈團連續兩年參與土地公民俗藝術節 一心戲劇團《天公仔子》 2025閩南傳統藝術巡演9月27日晚上7點由團長暨藝術總監孫榮輝領導，一心戲劇團以動人身段，優美的音樂，酬謝土地公...,(03)3322101,,桃園市,桃園區,新永和市場旁停車場,376430000A,桃園市政府觀光旅遊局,9/8/2025 5:16:47 PM
Event_376430000A_005221,Event,Zh_tw,2025 TAxT桃園科技藝術節,■相關內容請洽藝文設施管理中心03-3170511#8306為打造文化科技城市，桃園市政府自2017年起舉辦「TAxT桃園科技藝術節」，結合國際化、在地化、校園深耕及產業結合等多重目標。作為國內由唯一地方政府主辦之大型科技藝術節慶活動，為擴大活動能見度，自2024年起移師中原文創園區舉辦；今年度活動期間自9月19日(星期五)起至10月12日(星期日)，邀請專業策展人謝慧青，以「混種演化&amp;middot;未來生命」為策展主題，邀請來自臺灣、日本、澳洲及阿根廷等地共13件作品(含12件室內展品及1件戶外作品)展出，運用文創園區倉庫空間特性，探索沉浸式互動科技藝術展演多元型態的可能性，並搭配現場教育推廣活動以及校園巡迴推廣活動等，引領民眾接觸最新型態的藝術體驗及社會關懷，感受科技與藝術結合所迸發的各種可能及能量，並啟發更多關於未來科技世界的想像。,(03)3322101,,桃園市,中壢區,中原文創園區1、2、3、10倉及中央草溝區,376430000A,桃園市政府觀光旅遊局,9/11/2025 5:15:16 PM
Event_376430000A_005222,Event,Zh_tw,2025桃園電影節,￭相關細節可電洽桃園市文化基金會(03-3315212#461)2025桃園電影節即將於8月22日開始，以「遇見」為主題，遇見喜歡的電影、遇見喜歡的人，也遇見喜歡的自己。感人勵志的國片《突破：三千米的泳氣》及融合性感與詩意的義式浪漫《拿坡里的美麗傳說》做為雙開幕片，勾起對遇見的期待和好奇。最後由描繪日本登山者突破、挑戰自我的《攀岳人生》作為閉幕片結尾。總共93部國內外經典鉅作，包含37部台灣與世界首映影片，讓你一次看個夠！                   而最受矚目的台灣獎影片競賽單元，今年也正名為「桃園電影獎」。總獎金破百萬！共有260部作品參賽，得獎名單將於影展頒獎典禮揭曉，一起見證下一部話題之作以及下一位嶄露頭角的創作者登場！還有桃園人最熟悉的「小薰」擔任電影節大使，搭配眾多中外導演、影人現身映後Q&amp;A，說不定會在影廳外和你擦身而過。今年一樣有「NFT數位集章機制」，掃描就能收集專屬電影節數位印章，還可以兌換超實用好禮，玩得開心又能帶禮物回家～。8/22－9/4 連續兩週，桃園電影節將依序在中壢SBC星橋國際影城、桃園統領威秀影城、中壢光影電影館展開！喜歡獨立電影、紀錄片、動畫長片、國際大作的你，絕對不能錯過！,(03)3322101,,桃園市,桃園區,統領威秀影城,376430000A,桃園市政府觀光旅遊局,9/16/2025 5:10:21 PM
Event_376430000A_005223,Event,Zh_tw,2025桃園眷村文化節,￭活動相關細節可電洽本府文化局 (03-3322592#8701)2025桃園眷村文化節今年將邁入第25個年頭，以「奔向眷村」為主題，邀你展開一場主動出擊的文化旅程。不只回望過去，更將展開一場用五感探索的冒險&amp;mdash;隨著旋律哼起熟悉的民歌，在轉角巷弄間細細感受人情味，和孩子一起動手做手工，帶走獨一無二的回憶。10月4日至12日，桃園眷村鐵三角(馬祖新村、太武新村、憲光二村與龜山眷村故事館)，將化身記憶與創造的舞台，精彩系列活動輪番登場：展覽、表演、戲劇、論壇、美食、親子互動，串起一段段生活故事，讓歷史走進日常，也讓人與土地重新相連。今年10月，讓我們奔向桃園眷村，奔向一場專屬於我們的文化盛宴。■活動時間及地點：時間：114年10月4日至10月12日地點：馬祖新村眷村文創園區、太武新村眷村文化園區、憲光二村眷村文化園區、龜山眷村故事館、忠貞新村文化園區、本市各眷村社2025桃園眷村文化節 | 眷村空間走讀桃園，作為臺灣眷村文化的重要重鎮，擁有全台密度最高、風貌最豐富的眷村聚落。從憲兵宿舍「憲光二村」、將官雲集的「馬祖新村」、安置八二三戰役軍官的「太武新村」，到承載異域歷史記憶的「忠貞新村」，每一座眷村，都是一段真實的歷史、一頁家國縮影。2025年，我們將以兩條主題路線，帶領大家踏查桃園的「眷村鐵三角」，走進這些獨具特色的空間場域。行程中不僅有在地美食品嘗，更結合眷味廚藝體驗與羊毛氈手作活動，透過多感官的方式，帶領大家認識眷村的生活文化。讓我們走入仍保留原貌的村舍街道，從建築風格、巷弄街景到生活物件，一點一滴拼湊出那個時代的樣貌。這不只是一次走讀，更是一場跨越時空的文化對話。活動地點：中壢火車站後站集合路線 ❶｜10/4（六）、10/5（日），共4梯次，其第2梯次為無障礙友善場次。報名費用：每人499元 路線 ❷｜10/10（五）、10/11（六）、10/12（日），共4梯次。報名費用：每人399元 報名連結&#128073;https://www.beclass.com/rid=30500c468a53c928c377,(03)3322101,,桃園市,中壢區,馬祖新村,376430000A,桃園市政府觀光旅遊局,9/16/2025 5:10:56 PM
Event_376430000A_005224,Event,Zh_tw,2025平鎮藝術季,平鎮區公所辦理2025平鎮藝術季系列活動-兒童劇公演第1️⃣場：時間：114年6月28日(六)14:00-16:00地點：東安國中活動中心(平鎮區平東路168號  )第2️⃣場：時間：114年6月29日(日)14:00-16:00地點：桃園市立圖書館平鎮分館演藝廳(平鎮區環南路三段88號)&#128226;活動說明：邀請蘋果劇團演出「巧克力奇緣」量身打造主題歌舞 展現可愛氛圍以身體互換的奇幻旅程，結合魔術出奇不意的渲染力，吸引觀眾目光與逗趣笑果；  帶領家長與孩子瞭解彼此內心的聲音，學習換位思考尊 重他人，促進親子溝通與體諒。活動免費，需事先索票。&#128226;索票方式與更多資訊：https://reurl.cc/OY5YXv&#128226;諮詢窗口：官方line ⤵️https://lin.ee/RICi3Nl,(03)3322101,,桃園市,平鎮區,,376430000A,桃園市政府觀光旅遊局,9/16/2025 5:11:11 PM
Event_376430000A_005225,Event,Zh_tw,2025觀音萬聖南瓜節,無,(03)3322101,,桃園市,觀音區,金華路31號,376430000A,桃園市政府觀光旅遊局,9/16/2025 5:11:31 PM
Event_376430000A_005226,Event,Zh_tw,2025桃園萬聖城,￭相關細節可電洽本局旅遊行銷科03-3322101#6202&#127875;&#128123;【2025桃園萬聖城】✨主題特色市集 正式開始招商囉！2025桃園萬聖城的市集規劃，以主舞台前城堡廣場的「魔幻城堡市集」為主，在整個活動場域內規劃不同的主題特色市集村落，讓整個桃園萬聖城活動處處都驚喜、處處都有商機！熱情邀請願意配合「桃園萬聖城」主題特色命名、佈置、開發商品或變裝的攤商、企業等單位，一同共襄盛舉，趕快報名參加！《市集亮點》⭐ 高人潮熱點主燈秀、主題裝置、主舞台吸睛表演、變裝遊園定目劇帶動觀光流量！⭐ 高主題氛圍場景、燈光特效、互動裝置，讓攤位成為打卡熱點！《活動日期》民國114年10月25日至11月2日《活動地點》桃園藝文廣場＆綠園道《招商小組》歡迎有意願參加報名者來電洽詢，「招商小組」將主動聯繫提供完整規劃資料。《聯繫方式》果然國際顧問有限公司  (02)8665-0918美食攤位   施小姐0925-701-777文創攤位   陳先生 0903-137-671企業、餐車 邱先生0987-013-389,(03)3322101,,桃園市,桃園區,桃園藝文廣場及藝文綠園道(中正路1188號),376430000A,桃園市政府觀光旅遊局,9/16/2025 4:57:29 PM
Event_376430000A_005227,Event,Zh_tw,2025桃園鐵玫瑰藝術節,■相關內容請洽藝文設施管理中心03-3170511#8301「2025桃園鐵玫瑰藝術節」自10月25日起至11月26日登場，以「半透明城市」(Seen &amp; Unseen)為主題，今年藝術節一連五週帶來10檔節目，節目精采豐富多元，包含偶戲、馬戲、戲劇、舞蹈等演出類型，從闔家觀賞到當代劇場；從售票節目、免費演出、講座及工作坊，展現桃園市充滿活力且多元的文化風貌。自即日起推出早鳥75折優惠，後續有結合青年席位5折等多項優惠，邀請大家一起透過表演藝術認識桃園、感受桃園。購票請洽Opentix售票系統售票資訊(https://reurl.cc/x3v6bZ)，其餘演出活動資訊可至官網查詢。(https://ironrose-fest.com/)。,(03)3322101,,桃園市,桃園區,展演中心,376430000A,桃園市政府觀光旅遊局,9/16/2025 5:11:50 PM
Event_376430000A_005228,Event,Zh_tw,2025大溪水岸花卉農遊,無,(03)3322101,,桃園市,大溪區,月湖路92號,376430000A,桃園市政府觀光旅遊局,9/8/2025 5:27:56 PM
Event_376430000A_005231,Event,Zh_tw,2025桃園大龍門鱻漫遊嘉年華系列活動,￭相關內容請洽本局技術科03-3322101#5265 今年秋天，姆明一族聯名大龍門秋日探索！「鱻漫遊」健走，走進大龍門古道尋跡，探索三坑自然生態公園，貼近自然生態；「秋天的餐桌」以石門活魚為主角，端出最道地的秋味盛宴；串聯三坑在地活魚餐廳業者，以在地特色豆腐、筊白筍、活魚，推出「秋食三寶」期間限定創意料理。快來參加大龍門鱻漫遊嘉年華 &amp;mdash;&amp;mdash;從自然到美食、從文化到體驗，走、玩、吃一次滿足，一起用最Chill的方式暢遊大龍門！ &#127810;嘉年華系列活動&#127810;&#127775;鱻漫遊健走   10/18(六)、10/19(日) 8:25-12:00▶  完全免費▶ 9月12日起開放報名 &#127775;大龍門秋天餐桌   10/24(五)、10/25(六) 17:00-19:00▶  10/24(五)限量50組、10/25(六)限量80組▶  9月30日起開放報名 &#127775;樟之細路小旅行   10/18(六)、10/19(日) 、10/24(五)、10/25(六)▶  三條小旅行路線，完全免費(限額20組)▶ 9月12日起開放報名▶凡成功報名並完成活動的參加者，還可獲得限量【姆明明信片組】，珍藏走讀回憶! &#127775;文化十一份市集   10/18(六)、10/19(日) 10:00-16:00 及 10/24(五)、10/25(六) 11:30-16:00場域特別選址於石門水庫建設時的歷史宿舍群，結合文化底蘊與節慶氛圍。現場規劃約20攤特色攤位，包含在地美食、創意手作、文創小物與精緻餐食，讓大家一次品味桃園風采。 &#127775;綠境舞台　10/24(五)、10/25(六)  14:00-16:00▶   舞台將帶來最繽紛的表演饗宴：臺語金曲歌手深情獻唱、驚險刺激的特技秀，還有專業劇團融合在地客家文化的精彩演出，讓觀眾感受傳統與創意交織的魅力。,(03)3322101,,桃園市,大溪區,石門大草坪、十一份觀光文化園區,376430000A,桃園市政府觀光旅遊局,9/12/2025 2:50:23 PM
Event_376430000A_005232,Event,Zh_tw,2025友愛大聲說,￭相關細節可電洽桃園市青年體驗學習園區(03-4862200)【友愛大聲說│免費挑戰16米自由落體!】愛的表達方式有很多種來問問自己 敢勇於對身邊的朋友、家人、伴侶表達愛意嗎?偷偷和大家分享其中一種方式!當你帶足勇氣前往高處大聲吶喊出愛的宣言堅信你的愛意一定會傳遞到對方心中❤讓我們一起「友愛大聲說」吧❤ &#128157;每月14號當週的週六園區免費開放挑戰自由落體設施，勇敢從上方跳下，大聲吶喊出你的夢想及目標！說不定當你回到地球表面時，你的願望就實現了&#127882;❗️報名方式❗️事前預約當日基本體驗方案者(一日體驗、二日體驗等)，活動當日，可至大廳填寫報名表(限定十名參加者，額滿為止)❗️活動內容❗️限時10分鐘內攀登上告白支柱(自由落體設施)說出告白內容並完成信仰之躍即算完成挑戰，成功挑戰即送-挑戰證書一張 及 小禮品&#128227;TYAC小教室&#128227;16米雙柱高空自由落體，相當於離地5-6層樓高&#127980;，挑戰者登頂後張開雙手向前跳躍，享受近1秒滯空的刺激感!此有助於釋放壓力、戰勝內心恐懼，提升自我的挑戰力。&#128680; 溫馨提醒：友愛大聲說為&amp;ldquo;現場體驗者&amp;rdquo;限定活動，所以要記得提前預約體驗方案喔!活動地點：桃園市新屋區新港路16號(永安漁港旁)團體預約官方LINE@帳號&#127380;：@tyac散客預約官方LINE@帳號&#127380;：@tyacfun,(03)3322101,,桃園市,新屋區,新港路16號,376430000A,桃園市政府觀光旅遊局,9/16/2025 5:13:10 PM
Event_376430000A_005234,Event,Zh_tw,2025富岡鐵道藝術生活節,無,(03)3322101,,桃園市,楊梅區,富岡火車站,376430000A,桃園市政府觀光旅遊局,9/16/2025 5:13:32 PM
Event_376430000A_006151,Event,Zh_tw,2025大龍門好神 集章尋寶趣,走訪大龍門，集章換好神今年春節，桃園市特別設計了「大龍門好神」公仔，只要在農曆初一至初五走春出遊之際，於「大龍門旅遊帶」內指定的25處景點、5間廟宇掃描QRcode，即可取得1個章，在景點、廟宇各集1個章，共取得2個章便完成1次集章活動(每日限集兩個章)，就能兌換「大龍門好神」公仔1尊!(每日只可兌換一次) (建議事先下載App；註冊為「訪客會員」即可參加本活動)好神5加1，有換有保庇!只要透過桃園市民卡完成集章任務，就可以兌換「大龍門好神」公仔1尊，數量有限，每日限量發放!還有機會獲得隱藏版財神爺!數位市民卡，新春一路發桃園市民卡APP好便利!只要簡單三步驟，讓你樂游大龍門的同時，還能歡喜迎好神!25處集章地點如下:大溪區:大溪老城區遊客中心、大溪木藝生態博物館、達文西瓜藝文館、太武新村眷村文化園區、山豬湖生態親水園區、北橫遊客中心(經國紀念館)、慈湖遊客中心、富田花園農場、康莊休閒農業園區、石門水庫管理中心、中庄吊橋(大漢溪山豬湖生態親水園區)、大溪老城四季行館民宿、大溪老茶廠、花開了休閒農場龍潭區：雄獅文具想像力製造所、台灣客家茶文化館、龍潭大池管理中心、桃園市客家文化館、十一份觀光文化園區、大北坑休閒農業區、名人堂花園大飯店棒球名人堂、小人國主題樂園、鍾肇政文學生活園區、繞山花（三和青創基地）、手信霧隱城5處兌換廟宇:大溪普濟堂、大溪三層福安宮、大溪蓮座山觀音寺、石門十一份集福宮、龍潭龍元宮更多活動詳情 請見 活動網站,(03)3322101,,桃園市,龍潭區,,376430000A,桃園市政府觀光旅遊局,3/20/2025 9:19:16 AM
Event_376430000A_006330,Event,Zh_tw,114年度咖啡暨柑橘推廣系列活動 舞桔咖ho!,"￭相關細節可電洽復興區公所(03-3821500#2214)&#128226;復興區公所將於2月22日(六)上午8時及2月23日(日)上午10時,在角板山天幕活動廣場盛大開幕「桃園市復興區114年度咖啡暨柑橘推廣系列活動」。☕鑑於去年活動成效顯著,本年度將持續推動咖啡評鑑、原住民熱舞創意競賽及在地農特產品市集等,邀請大家一同共襄盛舉舞桔咖ho!此次「咖啡評鑑」,為農民檢視自家咖啡品質的機會,透過專業評鑑反饋,深入了解產品優勢及改進空間,提升咖啡的整體品質。增強市場競爭力。&#127818;隨著2月進入柑橘收穫季節,本公所將舉辦連續兩日的農特產品市集,現場不僅有新鮮的柑橘、香濃的在地咖啡,還將打造出濃厚的節慶氛圍。邀請街頭藝人,為現場增添互動,使民眾在品嚐美食及選購農特產品,也能享受充滿樂趣的現場表演,為回饋民眾支持,於市集消費滿額者可獲得精選咖啡或拉花咖啡飲品一杯。&#128131;此外,今年活動中還將有一場別具特色的「原住民族熱舞創意比賽」,期望透過現代流行熱舞及傳統文化元素的巧妙結合,發展出不同特色舞蹈,創造出獨特的現代風格。這不僅是一場舞蹈表演,更是一場跨越時代的文化交流,旨在激發民眾對原住民文化的關注,並推動不同文化間的積極對話與交流,歡迎大家共襄盛舉,盡情享受這場文化與美食的盛宴!",(03)3322101,,桃園市,復興區,角板山天幕活動廣場(忠孝路20號),376430000A,桃園市政府觀光旅遊局,3/20/2025 9:18:45 AM
Event_376430000A_006346,Event,Zh_tw,2025陶異星漫遊,￭相關細節可電洽中原文創園區(03-4333833#220)《陶異星漫遊》為中原文創園區年度特展之一，於114年3月25日(二)至5月11日(日)展出，結合主題情境、角色扮演、互動任務等打造劇場式展覽，並延伸周邊多檔亮點活動，帶領觀眾以宇宙探險為故事背景，述說不一樣的陶瓷故事，探訪各式風格陶藝家的內心創作世界。本次《陶異星漫遊》共設計3大主題展區，第一章「文明大發現：地球的陶瓷軌跡」、第二章「登陸異星小宇宙」、第三章「跨越多重宇宙」，搭配聲光、情境布置的呈現，讓觀眾投身奇幻的星際之旅。本展講述一艘來自遙遠星系的星際航艦，在巡航銀河途中，意外遭隕石襲擊而嚴重受損，迫降在藍色行星&amp;mdash;&amp;mdash;地球。根據偵測儀掃描顯示，這顆星球的智慧種族「人類」，長久以來擅長使用地殼表面的泥層製作各式器物，艦長BOBO決定更深入了解地球文明，於是他化身人類的模樣，展開探索地球的旅程。｜展場介紹｜展覽由位於3倉的第一章節「文明大發現：地球的陶瓷軌跡」啟程，從宏觀的視角表述陶瓷在人類歷史中的變化與應用，與元智大學、和成欣業、白馬磁磚、龍燡企業有限公司等多個桃園在地陶瓷公司合作，展出衛生陶瓷、工業陶瓷、建築陶瓷、科技陶瓷、醫療陶瓷等品類，揭露陶瓷埋藏於日常生活中的痕跡，以及從實用功能中解放而出的藝術陶瓷，讓陶藝家自由、熱情的心於此綻放，共邀集29位藝術家、37件作品；２倉第二章節走進「登陸異星小宇宙」的世界，遊歷創作者天馬行空的創造力，藉由千奇百怪的陶瓷造型作品走進陶藝家內心的小宇宙，宛如未成形的細胞、形變的生命體、潛意識般流動的瓦礫等，展現出憂鬱、狂暴、科幻等特質，共25位藝術家及42件作品；最後１倉在第三章節「跨越多重宇宙」中，星際航艦將直接進入蟲洞，穿越多重宇宙。就像是在窯火裡翻騰的過程，每個陶瓷素坯都承載著無限可能，每個創作決定都會在窯爐裡的小宇宙，開啟嶄新的維度，象徵著藝術是創造可能與驚喜的永恆實驗。本章聚焦大桃園在地陶藝的風采，邀集桃園市陶藝藝術發展協會、桃園陶藝協會共15名藝術家、17件作品。星辰天體皆是由宇宙塵埃因重力匯聚而成，在地球上塵土藉由陶瓷藝術的發展，衍生成各...,(03)3322101,,桃園市,中壢區,忠仁路33號,376430000A,桃園市政府觀光旅遊局,3/20/2025 9:17:53 AM
Event_376430000A_006371,Event,Zh_tw,2025創意畢業季《源源不絕》Sustainable Creativity,￭相關細節可電洽中原文創園區(03-4333833#220)《源源不絕》2025創意畢業季展覽名稱｜《源源不絕》2025創意畢業季 - Sustainable Creativity展覽地點｜中原文創園區1、2、3、10、11倉展覽時間｜2025/05/20(二)-06/01(日) 、2025/06/07(六)-06/22(日) 10:00-18:00 *週一休園「原點．匯能．永續～源源不絕」2025中原文創園區創意畢業季，展現新(心)世代追求主體性的創作原點，匯能8所學校優秀作品的青春活力，讓觀者看到桃園永續培育設計師、藝術家人才的成果，從根源到開花結果，有了這段最重要的時空醞釀，才能在今日與未來綻放源源不絕的精彩成果。⊖ 創作原點-從「心」出發，創作源源不絕源源不絕，表現出本次畢業展的創作特質，充滿原汁原味的創意本色、不受限的原初魅力。展出學校在展覽文案中不約而同提到：他們不僅是新世代，更是「心」世代，除了用心呈現本次展覽作品，也期許自己的設計或創作能從心出發、不隨波逐流，能在瞬息萬變的時代氛圍裡找到自我獨特的價值、建立清晰的主體性。這份初心，是他們創作的起點，由此開始站穩腳跟，迸發出源源不絕的自信、勇敢追夢的力量。 ⊖ 匯聚多方能量，創意源源不絕  畢業展8所學校展出科系以設計、藝術、數位媒體應用等創造力科系為主，其中可觀察到他們以「跨領域」作為長期學習的脈絡，提供創作所需的多元能量，並普遍具有「數位內容」、「多媒體」或「互動裝置」等學習及展現。本次展出年齡層從國小、高中、大學到研究所，可綜觀學子們在多元階段的成長面貌。這些層次豐富多元的作品在中原文創園區匯聚出青春不設限、創意源源不絕的氣氛。⊖ 永續培育，人才源源不絕 「源」與「原」同音，首先呼應了展覽場地中「原」文創園區的地理位置&amp;mdash;昔日為國防部倉儲區「中原營區」，「源源不絕」則呼應中原文創園區持續辦理畢業展、育成新世代人才，永續不斷的精神，也象徵桃園作為設計與藝文人才的搖籃，從國小、國中、高中等美術班與藝術才能班，延續到大學、研究所等藝術與設計相關學系，在不同的教育階段接續培育出源源不絕的未來設計師、...,(03)3322101,,桃園市,中壢區,中原文創園區1、2、3、10、11倉,376430000A,桃園市政府觀光旅遊局,7/3/2025 2:35:13 PM
Event_376430000A_006401,Event,Zh_tw,2025世界海洋日在桃園・循環新未來,"￭相關細節可電洽桃園市政府海岸及資源循環工程處(03-3330589王小姐)2025 世界海洋日在桃園・循環新未來以桃園市立圖書館總館為主場地,透過展覽帶您一起探究海塑的前世今生,見證資源重生的奇蹟,還有超狂藝術家用「垃圾」創造震撼視覺盛宴及3D藝術繪畫網美打卡牆,活動期間也安排以DIY、桌遊、說故事為主題的愛海環境教育活動及一日暢遊桃海秘境等全方位精采活動規畫,任你玩中學、學中玩,從心認識海洋~今年桃園不只呼籲,更讓你參與!&#128197; 展出日期|6/12 (四)~6/28 (六)&#128205; 展出地點|桃園市立圖書館總館2樓展區(桃園市桃園區南平路303號)&#128226;限量愛海講堂開課拉~你以為環境教育只能坐在教室裡聽課嗎?✨講故事、玩桌遊、DIY創意手作、聽大師說海洋&amp;mdash;&amp;mdash;4種超有感的學習體驗就在這裡&#129504;讓你從故事、旅程、創作到桌遊中,玩出愛海新視野!5/5(一)報名開跑囉~數量有限,要搶要快喔!1. 聽聽海洋的小秘密(https://reurl.cc/6Kd6DV)2. 走讀海洋之旅(https://reurl.cc/DqlVZd)3. 海洋垃圾,轉廢為寶(https://reurl.cc/W0N2Xx)4. 護海學習營(https://reurl.cc/zqDdW7)活動詳情請至粉絲專頁:桃園環保局護守桃花源(https://reurl.cc/W0z4Oe)",(03)3322101,,桃園市,桃園區,桃園市立圖書館總館(南平路303號),376430000A,桃園市政府觀光旅遊局,7/3/2025 2:37:35 PM
Event_376430000A_006403,Event,Zh_tw,2025桃園藝術巡演「桃園兒童藝術節-前導活動」系列演出,"￭相關細節可電洽本府文化局(03-3322592#8313)落實「文化平權」及「文化近用權」理念，本市自2013年起辦理藝術巡演計畫，邀請優質專業表演團隊到各區演出，包含音樂、現代及傳統戲劇、舞蹈、特技等多元表演類型，吸引市民踏出家門，在鄰近住家的場域中，欣賞傳統及現代融合的表演節目，縮短文化資源差距，達到欣賞文化差異、推動藝文教育扎根、深耕文化永續發展之願景。一年一度的桃園兒童藝術節即將盛大登場,五力藝文精靈華麗回歸!快跟著他們的腳步,一起從前導活動4場精彩絕倫的親子演出,到連續兩週的主題活動,感受滿滿的驚喜。邀請所有大朋友和小朋友,這個夏天讓我們一起出發,探索夢想星球,創造屬於你們的繽紛回憶吧!&#128226;【第1場-楊梅場 】(1)活動名稱：2025桃園藝術巡演楊梅場-如果兒童劇團《大野狼拯救小紅帽》親子兒童劇(2)演出時間：114年6月21日(星期六)15：00-16：10(3)演出地點：楊梅埔心公園天幕廣場(桃園市楊梅區金龍一路)(4)參與方式：戶外演出，自由入場(5)演出團體：如果兒童劇團 (6)團體介紹：【如果兒童劇團 】創團於2000年，由趙自強領軍，二十多年來致力創造優質兒童劇場作品，每年演出場次逾300場，創造許多小朋友難忘的童年時光，為國內最具創意與活力的兒童劇團之一。(7)節目介紹：這一次，大野狼不是壞人！？童話角色大亂鬥，小紅帽不見了、公主變成虎姑婆、虎克船長追著白雪公主？！大野狼決定挺身而出，帶著觀眾一起解救混亂的童話世界。劇場打破舞台與觀眾界線，邀請小朋友加入冒險、唱歌跳舞、一起大聲喊出勇氣，進入一場奇幻的故事新旅程，啟發孩子想像力與行動力，絕對是親子共賞的最佳選擇！&#128226;【第2場-大溪場 】(1)活動名稱：2025桃園藝術巡演大溪場-如果兒童劇團《咱來搬演囡仔歌》親子兒童劇(2)演出時間：114年6月22日(星期日)15：00-16：10(3)演出地點：大溪埔頂公園天幕籃球場(桃園市大溪區公園路埔仁路交叉口)(4)參與方式：戶外演出，自由入場(5)演出團體：如果兒童劇團 (6)團體介紹：【如果兒童劇團 】創團於2000年，由趙自強領軍，二十多年來致力...",(03)3322101,,桃園市,楊梅區,楊梅埔心公園天幕廣場,376430000A,桃園市政府觀光旅遊局,7/3/2025 2:37:18 PM
